country,year,code,religion,value
Moslem,CY 2010,6573,Central African Republic,0
Moslem,CY 2011,5061,Central African Republic,33
Moslem,CY 2012,8896,Central African Republic,16
Moslem,CY 2013,11018,Central African Republic,124
Moslem,CY 2014,7792,Central African Republic,0
Moslem,CY 2002,5420,Chad,0
Moslem,CY 2003,6381,Chad,3
Moslem,CY 2004,18646,Chad,0
Moslem,CY 2005,18849,Chad,0
Moslem,CY 2006,17105,Chad,5
Moslem,CY 2007,10191,Chad,4
Moslem,CY 2008,6577,Chad,11
Moslem,CY 2009,7146,Chad,6
Moslem,CY 2010,6573,Chad,16
Moslem,CY 2011,5061,Chad,2
Moslem,CY 2012,8896,Chad,15
Moslem,CY 2013,11018,Chad,12
Moslem,CY 2014,7792,Chad,0
Moslem,CY 2002,5420,China,1
Moslem,CY 2003,6381,China,2
Moslem,CY 2004,18646,China,2
Moslem,CY 2005,18849,China,1
Moslem,CY 2006,17105,China,3
Moslem,CY 2007,10191,China,11
Moslem,CY 2008,6577,China,8
Moslem,CY 2009,7146,China,1
Moslem,CY 2010,6573,China,5
Moslem,CY 2011,5061,China,1
Moslem,CY 2012,8896,China,9
Moslem,CY 2013,11018,China,0
Moslem,CY 2014,7792,China,0
Moslem,CY 2002,5420,Congo,0
Moslem,CY 2003,6381,Congo,0
Moslem,CY 2004,18646,Congo,0
Moslem,CY 2005,18849,Congo,3
Moslem,CY 2006,17105,Congo,0
Moslem,CY 2007,10191,Congo,0
Moslem,CY 2008,6577,Congo,0
Moslem,CY 2009,7146,Congo,12
Moslem,CY 2010,6573,Congo,0
Moslem,CY 2011,5061,Congo,0
Moslem,CY 2012,8896,Congo,2
Moslem,CY 2013,11018,Congo,0
Moslem,CY 2014,7792,Congo,0
Moslem,CY 2002,5420,Croatia,4
Moslem,CY 2003,6381,Croatia,0
Moslem,CY 2004,18646,Croatia,0
Moslem,CY 2005,18849,Croatia,0
Moslem,CY 2006,17105,Croatia,0
Moslem,CY 2007,10191,Croatia,0
Moslem,CY 2008,6577,Croatia,0
Moslem,CY 2009,7146,Croatia,0
Moslem,CY 2010,6573,Croatia,0
Moslem,CY 2011,5061,Croatia,0
Moslem,CY 2012,8896,Croatia,0
Moslem,CY 2013,11018,Croatia,0
Moslem,CY 2014,7792,Croatia,0
Moslem,CY 2002,5420,Cuba,0
Moslem,CY 2003,6381,Cuba,0
Moslem,CY 2004,18646,Cuba,1
Moslem,CY 2005,18849,Cuba,0
Moslem,CY 2006,17105,Cuba,8
Moslem,CY 2007,10191,Cuba,0
Moslem,CY 2008,6577,Cuba,0
Moslem,CY 2009,7146,Cuba,0
Moslem,CY 2010,6573,Cuba,0
Moslem,CY 2011,5061,Cuba,0
Moslem,CY 2012,8896,Cuba,0
Moslem,CY 2013,11018,Cuba,0
Moslem,CY 2014,7792,Cuba,0
Moslem,CY 2002,5420,Dem. Rep. Congo,0
Moslem,CY 2003,6381,Dem. Rep. Congo,0
Moslem,CY 2004,18646,Dem. Rep. Congo,25
Moslem,CY 2005,18849,Dem. Rep. Congo,2
Moslem,CY 2006,17105,Dem. Rep. Congo,28
Moslem,CY 2007,10191,Dem. Rep. Congo,11
Moslem,CY 2008,6577,Dem. Rep. Congo,37
Moslem,CY 2009,7146,Dem. Rep. Congo,44
Moslem,CY 2010,6573,Dem. Rep. Congo,158
Moslem,CY 2011,5061,Dem. Rep. Congo,20
Moslem,CY 2012,8896,Dem. Rep. Congo,85
Moslem,CY 2013,11018,Dem. Rep. Congo,107
Moslem,CY 2014,7792,Dem. Rep. Congo,95
Moslem,CY 2002,5420,Djibouti,0
Moslem,CY 2003,6381,Djibouti,1
Moslem,CY 2004,18646,Djibouti,5
Moslem,CY 2005,18849,Djibouti,0
Moslem,CY 2006,17105,Djibouti,0
Moslem,CY 2007,10191,Djibouti,0
Moslem,CY 2008,6577,Djibouti,0
Moslem,CY 2009,7146,Djibouti,3
Moslem,CY 2010,6573,Djibouti,0
Moslem,CY 2011,5061,Djibouti,0
Moslem,CY 2012,8896,Djibouti,0
Moslem,CY 2013,11018,Djibouti,0
Moslem,CY 2014,7792,Djibouti,0
Moslem,CY 2002,5420,Egypt,0
Moslem,CY 2003,6381,Egypt,0
Moslem,CY 2004,18646,Egypt,0
Moslem,CY 2005,18849,Egypt,2
Moslem,CY 2006,17105,Egypt,3
Moslem,CY 2007,10191,Egypt,0
Moslem,CY 2008,6577,Egypt,2
Moslem,CY 2009,7146,Egypt,0
Moslem,CY 2010,6573,Egypt,0
Moslem,CY 2011,5061,Egypt,0
Moslem,CY 2012,8896,Egypt,0
Moslem,CY 2013,11018,Egypt,0
Moslem,CY 2014,7792,Egypt,1
Moslem,CY 2002,5420,Eritrea,2
Moslem,CY 2003,6381,Eritrea,0
Moslem,CY 2004,18646,Eritrea,13
Moslem,CY 2005,18849,Eritrea,42
Moslem,CY 2006,17105,Eritrea,76
Moslem,CY 2007,10191,Eritrea,137
Moslem,CY 2008,6577,Eritrea,44
Moslem,CY 2009,7146,Eritrea,105
Moslem,CY 2010,6573,Eritrea,220
Moslem,CY 2011,5061,Eritrea,137
Moslem,CY 2012,8896,Eritrea,283
Moslem,CY 2013,11018,Eritrea,197
Moslem,CY 2014,7792,Eritrea,132
Moslem,CY 2002,5420,Ethiopia,121
Moslem,CY 2003,6381,Ethiopia,812
Moslem,CY 2004,18646,Ethiopia,1150
Moslem,CY 2005,18849,Ethiopia,661
Moslem,CY 2006,17105,Ethiopia,764
Moslem,CY 2007,10191,Ethiopia,635
Moslem,CY 2008,6577,Ethiopia,110
Moslem,CY 2009,7146,Ethiopia,148
Moslem,CY 2010,6573,Ethiopia,306
Moslem,CY 2011,5061,Ethiopia,291
Moslem,CY 2012,8896,Ethiopia,419
Moslem,CY 2013,11018,Ethiopia,376
Moslem,CY 2014,7792,Ethiopia,238
Moslem,CY 2002,5420,France,0
Moslem,CY 2003,6381,France,1
Moslem,CY 2004,18646,France,0
Moslem,CY 2005,18849,France,0
Moslem,CY 2006,17105,France,0
Moslem,CY 2007,10191,France,0
Moslem,CY 2008,6577,France,0
Moslem,CY 2009,7146,France,0
Moslem,CY 2010,6573,France,0
Moslem,CY 2011,5061,France,0
Moslem,CY 2012,8896,France,0
Moslem,CY 2013,11018,France,0
Moslem,CY 2014,7792,France,0
Moslem,CY 2002,5420,Gambia,0
Moslem,CY 2003,6381,Gambia,7
Moslem,CY 2004,18646,Gambia,3
Moslem,CY 2005,18849,Gambia,0
Moslem,CY 2006,17105,Gambia,6
Moslem,CY 2007,10191,Gambia,14
Moslem,CY 2008,6577,Gambia,13
Moslem,CY 2009,7146,Gambia,3
Moslem,CY 2010,6573,Gambia,9
Moslem,CY 2011,5061,Gambia,7
Moslem,CY 2012,8896,Gambia,4
Moslem,CY 2013,11018,Gambia,9
Moslem,CY 2014,7792,Gambia,0
Moslem,CY 2002,5420,Georgia,0
Moslem,CY 2003,6381,Georgia,0
Moslem,CY 2004,18646,Georgia,0
Moslem,CY 2005,18849,Georgia,0
Moslem,CY 2006,17105,Georgia,1
Moslem,CY 2007,10191,Georgia,0
Moslem,CY 2008,6577,Georgia,0
Moslem,CY 2009,7146,Georgia,0
Moslem,CY 2010,6573,Georgia,0
Moslem,CY 2011,5061,Georgia,0
Moslem,CY 2012,8896,Georgia,0
Moslem,CY 2013,11018,Georgia,0
Moslem,CY 2014,7792,Georgia,0
Moslem,CY 2002,5420,Germany,0
Moslem,CY 2003,6381,Germany,0
Moslem,CY 2004,18646,Germany,0
Moslem,CY 2005,18849,Germany,1
Moslem,CY 2006,17105,Germany,0
Moslem,CY 2007,10191,Germany,0
Moslem,CY 2008,6577,Germany,0
Moslem,CY 2009,7146,Germany,0
Moslem,CY 2010,6573,Germany,0
Moslem,CY 2011,5061,Germany,0
Moslem,CY 2012,8896,Germany,0
Moslem,CY 2013,11018,Germany,0
Moslem,CY 2014,7792,Germany,0
Moslem,CY 2002,5420,Ghana,0
Moslem,CY 2003,6381,Ghana,1
Moslem,CY 2004,18646,Ghana,0
Moslem,CY 2005,18849,Ghana,0
Moslem,CY 2006,17105,Ghana,0
Moslem,CY 2007,10191,Ghana,0
Moslem,CY 2008,6577,Ghana,0
Moslem,CY 2009,7146,Ghana,0
Moslem,CY 2010,6573,Ghana,0
Moslem,CY 2011,5061,Ghana,0
Moslem,CY 2012,8896,Ghana,0
Moslem,CY 2013,11018,Ghana,0
Moslem,CY 2014,7792,Ghana,0
Moslem,CY 2002,5420,Guinea,5
Moslem,CY 2003,6381,Guinea,2
Moslem,CY 2004,18646,Guinea,0
Moslem,CY 2005,18849,Guinea,0
Moslem,CY 2006,17105,Guinea,0
Moslem,CY 2007,10191,Guinea,0
Moslem,CY 2008,6577,Guinea,3
Moslem,CY 2009,7146,Guinea,3
Moslem,CY 2010,6573,Guinea,9
Moslem,CY 2011,5061,Guinea,1
Moslem,CY 2012,8896,Guinea,0
Moslem,CY 2013,11018,Guinea,8
Moslem,CY 2014,7792,Guinea,8
Moslem,CY 2002,5420,India,0
Moslem,CY 2003,6381,India,0
Moslem,CY 2004,18646,India,0
Moslem,CY 2005,18849,India,0
Moslem,CY 2006,17105,India,0
Moslem,CY 2007,10191,India,0
Moslem,CY 2008,6577,India,0
Moslem,CY 2009,7146,India,0
Moslem,CY 2010,6573,India,1
Moslem,CY 2011,5061,India,0
Moslem,CY 2012,8896,India,0
Moslem,CY 2013,11018,India,0
Moslem,CY 2014,7792,India,0
Moslem,CY 2002,5420,Indonesia,21
Moslem,CY 2003,6381,Indonesia,17
Moslem,CY 2004,18646,Indonesia,2
Moslem,CY 2005,18849,Indonesia,5
Moslem,CY 2006,17105,Indonesia,0
Moslem,CY 2007,10191,Indonesia,0
Moslem,CY 2008,6577,Indonesia,0
Moslem,CY 2009,7146,Indonesia,0
Moslem,CY 2010,6573,Indonesia,0
Moslem,CY 2011,5061,Indonesia,0
Moslem,CY 2012,8896,Indonesia,0
Moslem,CY 2013,11018,Indonesia,0
Moslem,CY 2014,7792,Indonesia,0
Moslem,CY 2002,5420,Iran,62
Moslem,CY 2003,6381,Iran,287
Moslem,CY 2004,18646,Iran,75
Moslem,CY 2005,18849,Iran,28
Moslem,CY 2006,17105,Iran,25
Moslem,CY 2007,10191,Iran,20
Moslem,CY 2008,6577,Iran,25
Moslem,CY 2009,7146,Iran,36
Moslem,CY 2010,6573,Iran,34
Moslem,CY 2011,5061,Iran,43
Moslem,CY 2012,8896,Iran,18
Moslem,CY 2013,11018,Iran,21
Moslem,CY 2014,7792,Iran,10
Moslem,CY 2002,5420,Iraq,283
Moslem,CY 2003,6381,Iraq,172
Moslem,CY 2004,18646,Iraq,44
Moslem,CY 2005,18849,Iraq,160
Moslem,CY 2006,17105,Iraq,51
Moslem,CY 2007,10191,Iraq,69
Moslem,CY 2008,6577,Iraq,218
Moslem,CY 2009,7146,Iraq,256
Moslem,CY 2010,6573,Iraq,272
Moslem,CY 2011,5061,Iraq,81
Moslem,CY 2012,8896,Iraq,194
Moslem,CY 2013,11018,Iraq,297
Moslem,CY 2014,7792,Iraq,173
Moslem,CY 2002,5420,Ivory Coast,0
Moslem,CY 2003,6381,Ivory Coast,1
Moslem,CY 2004,18646,Ivory Coast,0
Moslem,CY 2005,18849,Ivory Coast,0
Moslem,CY 2006,17105,Ivory Coast,2
Moslem,CY 2007,10191,Ivory Coast,0
Moslem,CY 2008,6577,Ivory Coast,12
Moslem,CY 2009,7146,Ivory Coast,0
Moslem,CY 2010,6573,Ivory Coast,4
Moslem,CY 2011,5061,Ivory Coast,6
Moslem,CY 2012,8896,Ivory Coast,23
Moslem,CY 2013,11018,Ivory Coast,14
Moslem,CY 2014,7792,Ivory Coast,5
Moslem,CY 2002,5420,Jordan,0
Moslem,CY 2003,6381,Jordan,0
Moslem,CY 2004,18646,Jordan,0
Moslem,CY 2005,18849,Jordan,0
Moslem,CY 2006,17105,Jordan,0
Moslem,CY 2007,10191,Jordan,0
Moslem,CY 2008,6577,Jordan,0
Moslem,CY 2009,7146,Jordan,0
Moslem,CY 2010,6573,Jordan,0
Moslem,CY 2011,5061,Jordan,1
Moslem,CY 2012,8896,Jordan,1
Moslem,CY 2013,11018,Jordan,0
Moslem,CY 2014,7792,Jordan,0
Moslem,CY 2002,5420,Kazakhstan,0
Moslem,CY 2003,6381,Kazakhstan,0
Moslem,CY 2004,18646,Kazakhstan,0
Moslem,CY 2005,18849,Kazakhstan,2
Moslem,CY 2006,17105,Kazakhstan,0
Moslem,CY 2007,10191,Kazakhstan,0
Moslem,CY 2008,6577,Kazakhstan,0
Moslem,CY 2009,7146,Kazakhstan,0
Moslem,CY 2010,6573,Kazakhstan,0
Moslem,CY 2011,5061,Kazakhstan,0
Moslem,CY 2012,8896,Kazakhstan,0
Moslem,CY 2013,11018,Kazakhstan,0
Moslem,CY 2014,7792,Kazakhstan,0
Moslem,CY 2002,5420,Kenya,0
Moslem,CY 2003,6381,Kenya,0
Moslem,CY 2004,18646,Kenya,1
Moslem,CY 2005,18849,Kenya,0
Moslem,CY 2006,17105,Kenya,0
Moslem,CY 2007,10191,Kenya,0
Moslem,CY 2008,6577,Kenya,0
Moslem,CY 2009,7146,Kenya,0
Moslem,CY 2010,6573,Kenya,0
Moslem,CY 2011,5061,Kenya,0
Moslem,CY 2012,8896,Kenya,1
Moslem,CY 2013,11018,Kenya,0
Moslem,CY 2014,7792,Kenya,7
Moslem,CY 2002,5420,Kuwait,6
Moslem,CY 2003,6381,Kuwait,0
Moslem,CY 2004,18646,Kuwait,2
Moslem,CY 2005,18849,Kuwait,0
Moslem,CY 2006,17105,Kuwait,0
Moslem,CY 2007,10191,Kuwait,0
Moslem,CY 2008,6577,Kuwait,0
Moslem,CY 2009,7146,Kuwait,0
Moslem,CY 2010,6573,Kuwait,0
Moslem,CY 2011,5061,Kuwait,0
Moslem,CY 2012,8896,Kuwait,0
Moslem,CY 2013,11018,Kuwait,1
Moslem,CY 2014,7792,Kuwait,0
Moslem,CY 2002,5420,Kyrgyzstan,0
Moslem,CY 2003,6381,Kyrgyzstan,2
Moslem,CY 2004,18646,Kyrgyzstan,0
Moslem,CY 2005,18849,Kyrgyzstan,0
Moslem,CY 2006,17105,Kyrgyzstan,0
Moslem,CY 2007,10191,Kyrgyzstan,0
Moslem,CY 2008,6577,Kyrgyzstan,0
Moslem,CY 2009,7146,Kyrgyzstan,6
Moslem,CY 2010,6573,Kyrgyzstan,8
Moslem,CY 2011,5061,Kyrgyzstan,0
Moslem,CY 2012,8896,Kyrgyzstan,0
Moslem,CY 2013,11018,Kyrgyzstan,0
Moslem,CY 2014,7792,Kyrgyzstan,2
Moslem,CY 2002,5420,Lebanon,4
Moslem,CY 2003,6381,Lebanon,3
Moslem,CY 2004,18646,Lebanon,0
Moslem,CY 2005,18849,Lebanon,0
Moslem,CY 2006,17105,Lebanon,0
Moslem,CY 2007,10191,Lebanon,1
Moslem,CY 2008,6577,Lebanon,1
Moslem,CY 2009,7146,Lebanon,3
Moslem,CY 2010,6573,Lebanon,0
Moslem,CY 2011,5061,Lebanon,0
Moslem,CY 2012,8896,Lebanon,0
Moslem,CY 2013,11018,Lebanon,0
Moslem,CY 2014,7792,Lebanon,1
Moslem,CY 2002,5420,Liberia,38
Moslem,CY 2003,6381,Liberia,228
Moslem,CY 2004,18646,Liberia,524
Moslem,CY 2005,18849,Liberia,1172
Moslem,CY 2006,17105,Liberia,207
Moslem,CY 2007,10191,Liberia,335
Moslem,CY 2008,6577,Liberia,164
Moslem,CY 2009,7146,Liberia,97
Moslem,CY 2010,6573,Liberia,21
Moslem,CY 2011,5061,Liberia,42
Moslem,CY 2012,8896,Liberia,3
Moslem,CY 2013,11018,Liberia,15
Moslem,CY 2014,7792,Liberia,1
Moslem,CY 2002,5420,Libya,0
Moslem,CY 2003,6381,Libya,0
Moslem,CY 2004,18646,Libya,0
Moslem,CY 2005,18849,Libya,0
Moslem,CY 2006,17105,Libya,0
Moslem,CY 2007,10191,Libya,0
Moslem,CY 2008,6577,Libya,0
Moslem,CY 2009,7146,Libya,1
Moslem,CY 2010,6573,Libya,0
Moslem,CY 2011,5061,Libya,1
Moslem,CY 2012,8896,Libya,5
Moslem,CY 2013,11018,Libya,1
Moslem,CY 2014,7792,Libya,0
Moslem,CY 2002,5420,Macedonia,5
Moslem,CY 2003,6381,Macedonia,11
Moslem,CY 2004,18646,Macedonia,0
Moslem,CY 2005,18849,Macedonia,0
Moslem,CY 2006,17105,Macedonia,1
Moslem,CY 2007,10191,Macedonia,0
Moslem,CY 2008,6577,Macedonia,0
Moslem,CY 2009,7146,Macedonia,0
Moslem,CY 2010,6573,Macedonia,0
Moslem,CY 2011,5061,Macedonia,0
Moslem,CY 2012,8896,Macedonia,0
Moslem,CY 2013,11018,Macedonia,0
Moslem,CY 2014,7792,Macedonia,0
Moslem,CY 2002,5420,Mali,0
Moslem,CY 2003,6381,Mali,0
Moslem,CY 2004,18646,Mali,0
Moslem,CY 2005,18849,Mali,0
Moslem,CY 2006,17105,Mali,0
Moslem,CY 2007,10191,Mali,0
Moslem,CY 2008,6577,Mali,0
Moslem,CY 2009,7146,Mali,0
Moslem,CY 2010,6573,Mali,0
Moslem,CY 2011,5061,Mali,0
Moslem,CY 2012,8896,Mali,1
Moslem,CY 2013,11018,Mali,1
Moslem,CY 2014,7792,Mali,0
Moslem,CY 2002,5420,Mauritania,6
Moslem,CY 2003,6381,Mauritania,0
Moslem,CY 2004,18646,Mauritania,0
Moslem,CY 2005,18849,Mauritania,3
Moslem,CY 2006,17105,Mauritania,115
Moslem,CY 2007,10191,Mauritania,32
Moslem,CY 2008,6577,Mauritania,36
Moslem,CY 2009,7146,Mauritania,13
Moslem,CY 2010,6573,Mauritania,66
Moslem,CY 2011,5061,Mauritania,3
Moslem,CY 2012,8896,Mauritania,0
Moslem,CY 2013,11018,Mauritania,0
Moslem,CY 2014,7792,Mauritania,4
Moslem,CY 2002,5420,Morocco,0
Moslem,CY 2003,6381,Morocco,0
Moslem,CY 2004,18646,Morocco,0
Moslem,CY 2005,18849,Morocco,0
Moslem,CY 2006,17105,Morocco,0
Moslem,CY 2007,10191,Morocco,0
Moslem,CY 2008,6577,Morocco,0
Moslem,CY 2009,7146,Morocco,1
Moslem,CY 2010,6573,Morocco,0
Moslem,CY 2011,5061,Morocco,0
Moslem,CY 2012,8896,Morocco,1
Moslem,CY 2013,11018,Morocco,0
Moslem,CY 2014,7792,Morocco,0
Moslem,CY 2002,5420,Nepal,0
Moslem,CY 2003,6381,Nepal,0
Moslem,CY 2004,18646,Nepal,0
Moslem,CY 2005,18849,Nepal,0
Moslem,CY 2006,17105,Nepal,0
Moslem,CY 2007,10191,Nepal,0
Moslem,CY 2008,6577,Nepal,0
Moslem,CY 2009,7146,Nepal,0
Moslem,CY 2010,6573,Nepal,0
Moslem,CY 2011,5061,Nepal,0
Moslem,CY 2012,8896,Nepal,0
Moslem,CY 2013,11018,Nepal,1
Moslem,CY 2014,7792,Nepal,0
Moslem,CY 2002,5420,Netherlands,0
Moslem,CY 2003,6381,Netherlands,0
Moslem,CY 2004,18646,Netherlands,0
Moslem,CY 2005,18849,Netherlands,0
Moslem,CY 2006,17105,Netherlands,0
Moslem,CY 2007,10191,Netherlands,0
Moslem,CY 2008,6577,Netherlands,0
Moslem,CY 2009,7146,Netherlands,0
Moslem,CY 2010,6573,Netherlands,0
Moslem,CY 2011,5061,Netherlands,1
Moslem,CY 2012,8896,Netherlands,0
Moslem,CY 2013,11018,Netherlands,0
Moslem,CY 2014,7792,Netherlands,0
Moslem,CY 2002,5420,Niger,0
Moslem,CY 2003,6381,Niger,0
Moslem,CY 2004,18646,Niger,0
Moslem,CY 2005,18849,Niger,0
Moslem,CY 2006,17105,Niger,1
Moslem,CY 2007,10191,Niger,0
Moslem,CY 2008,6577,Niger,0
Moslem,CY 2009,7146,Niger,0
Moslem,CY 2010,6573,Niger,0
Moslem,CY 2011,5061,Niger,0
Moslem,CY 2012,8896,Niger,0
Moslem,CY 2013,11018,Niger,0
Moslem,CY 2014,7792,Niger,0
Moslem,CY 2002,5420,Pakistan,1
Moslem,CY 2003,6381,Pakistan,9
Moslem,CY 2004,18646,Pakistan,4
Moslem,CY 2005,18849,Pakistan,0
Moslem,CY 2006,17105,Pakistan,26
Moslem,CY 2007,10191,Pakistan,31
Moslem,CY 2008,6577,Pakistan,59
Moslem,CY 2009,7146,Pakistan,11
Moslem,CY 2010,6573,Pakistan,0
Moslem,CY 2011,5061,Pakistan,8
Moslem,CY 2012,8896,Pakistan,6
Moslem,CY 2013,11018,Pakistan,10
Moslem,CY 2014,7792,Pakistan,3
Moslem,CY 2002,5420,Palestine,0
Moslem,CY 2003,6381,Palestine,0
Moslem,CY 2004,18646,Palestine,0
Moslem,CY 2005,18849,Palestine,0
Moslem,CY 2006,17105,Palestine,0
Moslem,CY 2007,10191,Palestine,4
Moslem,CY 2008,6577,Palestine,3
Moslem,CY 2009,7146,Palestine,13
Moslem,CY 2010,6573,Palestine,27
Moslem,CY 2011,5061,Palestine,5
Moslem,CY 2012,8896,Palestine,10
Moslem,CY 2013,11018,Palestine,43
Moslem,CY 2014,7792,Palestine,29
Moslem,CY 2002,5420,Russia,0
Moslem,CY 2003,6381,Russia,0
Moslem,CY 2004,18646,Russia,115
Moslem,CY 2005,18849,Russia,6402
Moslem,CY 2006,17105,Russia,4083
Moslem,CY 2007,10191,Russia,634
Moslem,CY 2008,6577,Russia,75
Moslem,CY 2009,7146,Russia,22
Moslem,CY 2010,6573,Russia,9
Moslem,CY 2011,5061,Russia,5
Moslem,CY 2012,8896,Russia,6
Moslem,CY 2013,11018,Russia,1
Moslem,CY 2014,7792,Russia,0
Moslem,CY 2002,5420,Rwanda,1
Moslem,CY 2003,6381,Rwanda,1
Moslem,CY 2004,18646,Rwanda,12
Moslem,CY 2005,18849,Rwanda,0
Moslem,CY 2006,17105,Rwanda,16
Moslem,CY 2007,10191,Rwanda,16
Moslem,CY 2008,6577,Rwanda,5
Moslem,CY 2009,7146,Rwanda,0
Moslem,CY 2010,6573,Rwanda,5
Moslem,CY 2011,5061,Rwanda,1
Moslem,CY 2012,8896,Rwanda,18
Moslem,CY 2013,11018,Rwanda,9
Moslem,CY 2014,7792,Rwanda,0
Moslem,CY 2002,5420,Senegal,3
Moslem,CY 2003,6381,Senegal,0
Moslem,CY 2004,18646,Senegal,1
Moslem,CY 2005,18849,Senegal,0
Moslem,CY 2006,17105,Senegal,0
Moslem,CY 2007,10191,Senegal,0
Moslem,CY 2008,6577,Senegal,1
Moslem,CY 2009,7146,Senegal,0
Moslem,CY 2010,6573,Senegal,1
Moslem,CY 2011,5061,Senegal,0
Moslem,CY 2012,8896,Senegal,5
Moslem,CY 2013,11018,Senegal,2
Moslem,CY 2014,7792,Senegal,0
Moslem,CY 2002,5420,Serbia,296
Moslem,CY 2003,6381,Serbia,105
Moslem,CY 2004,18646,Serbia,45
Moslem,CY 2005,18849,Serbia,3
Moslem,CY 2006,17105,Serbia,0
Moslem,CY 2007,10191,Serbia,1
Moslem,CY 2008,6577,Serbia,0
Moslem,CY 2009,7146,Serbia,0
Moslem,CY 2010,6573,Serbia,0
Moslem,CY 2011,5061,Serbia,0
Moslem,CY 2012,8896,Serbia,0
Moslem,CY 2013,11018,Serbia,0
Moslem,CY 2014,7792,Serbia,0
Moslem,CY 2002,5420,Sierra Leone,90
Moslem,CY 2003,6381,Sierra Leone,929
Moslem,CY 2004,18646,Sierra Leone,416
Moslem,CY 2005,18849,Sierra Leone,338
Moslem,CY 2006,17105,Sierra Leone,261
Moslem,CY 2007,10191,Sierra Leone,86
Moslem,CY 2008,6577,Sierra Leone,47
Moslem,CY 2009,7146,Sierra Leone,34
Moslem,CY 2010,6573,Sierra Leone,24
Moslem,CY 2011,5061,Sierra Leone,13
Moslem,CY 2012,8896,Sierra Leone,1
Moslem,CY 2013,11018,Sierra Leone,3
Moslem,CY 2014,7792,Sierra Leone,4
Moslem,CY 2002,5420,Somalia,314
Moslem,CY 2003,6381,Somalia,2728
Moslem,CY 2004,18646,Somalia,15000
Moslem,CY 2005,18849,Somalia,9253
Moslem,CY 2006,17105,Somalia,10467
Moslem,CY 2007,10191,Somalia,5683
Moslem,CY 2008,6577,Somalia,2557
Moslem,CY 2009,7146,Somalia,4392
Moslem,CY 2010,6573,Somalia,4041
Moslem,CY 2011,5061,Somalia,3282
Moslem,CY 2012,8896,Somalia,5424
Moslem,CY 2013,11018,Somalia,6856
Moslem,CY 2014,7792,Somalia,5636
Moslem,CY 2002,5420,South Africa,0
Moslem,CY 2003,6381,South Africa,0
Moslem,CY 2004,18646,South Africa,0
Moslem,CY 2005,18849,South Africa,0
Moslem,CY 2006,17105,South Africa,0
Moslem,CY 2007,10191,South Africa,0
Moslem,CY 2008,6577,South Africa,0
Moslem,CY 2009,7146,South Africa,0
Moslem,CY 2010,6573,South Africa,0
Moslem,CY 2011,5061,South Africa,0
Moslem,CY 2012,8896,South Africa,1
Moslem,CY 2013,11018,South Africa,0
Moslem,CY 2014,7792,South Africa,0
Moslem,CY 2002,5420,Sri Lanka (Ceylon),0
Moslem,CY 2003,6381,Sri Lanka (Ceylon),0
Moslem,CY 2004,18646,Sri Lanka (Ceylon),0
Moslem,CY 2005,18849,Sri Lanka (Ceylon),0
Moslem,CY 2006,17105,Sri Lanka (Ceylon),0
Moslem,CY 2007,10191,Sri Lanka (Ceylon),0
Moslem,CY 2008,6577,Sri Lanka (Ceylon),0
Moslem,CY 2009,7146,Sri Lanka (Ceylon),1
Moslem,CY 2010,6573,Sri Lanka (Ceylon),0
Moslem,CY 2011,5061,Sri Lanka (Ceylon),0
Moslem,CY 2012,8896,Sri Lanka (Ceylon),1
Moslem,CY 2013,11018,Sri Lanka (Ceylon),0
Moslem,CY 2014,7792,Sri Lanka (Ceylon),0
Moslem,CY 2002,5420,Sudan,204
Moslem,CY 2003,6381,Sudan,533
Moslem,CY 2004,18646,Sudan,861
Moslem,CY 2005,18849,Sudan,555
Moslem,CY 2006,17105,Sudan,507
Moslem,CY 2007,10191,Sudan,144
Moslem,CY 2008,6577,Sudan,113
Moslem,CY 2009,7146,Sudan,430
Moslem,CY 2010,6573,Sudan,320
Moslem,CY 2011,5061,Sudan,308
Moslem,CY 2012,8896,Sudan,1262
Moslem,CY 2013,11018,Sudan,1836
Moslem,CY 2014,7792,Sudan,579
Moslem,CY 2002,5420,Sweden,0
Moslem,CY 2003,6381,Sweden,0
Moslem,CY 2004,18646,Sweden,0
Moslem,CY 2005,18849,Sweden,0
Moslem,CY 2006,17105,Sweden,0
Moslem,CY 2007,10191,Sweden,0
Moslem,CY 2008,6577,Sweden,0
Moslem,CY 2009,7146,Sweden,0
Moslem,CY 2010,6573,Sweden,0
Moslem,CY 2011,5061,Sweden,1
Moslem,CY 2012,8896,Sweden,0
Moslem,CY 2013,11018,Sweden,0
Moslem,CY 2014,7792,Sweden,0
Moslem,CY 2002,5420,Syria,6
Moslem,CY 2003,6381,Syria,0
Moslem,CY 2004,18646,Syria,0
Moslem,CY 2005,18849,Syria,0
Moslem,CY 2006,17105,Syria,0
Moslem,CY 2007,10191,Syria,0
Moslem,CY 2008,6577,Syria,0
Moslem,CY 2009,7146,Syria,12
Moslem,CY 2010,6573,Syria,5
Moslem,CY 2011,5061,Syria,2
Moslem,CY 2012,8896,Syria,1
Moslem,CY 2013,11018,Syria,2
Moslem,CY 2014,7792,Syria,2
Moslem,CY 2002,5420,Tanzania,0
Moslem,CY 2003,6381,Tanzania,0
Moslem,CY 2004,18646,Tanzania,0
Moslem,CY 2005,18849,Tanzania,0
Moslem,CY 2006,17105,Tanzania,0
Moslem,CY 2007,10191,Tanzania,0
Moslem,CY 2008,6577,Tanzania,1
